1.0.0.0/24,19338,7004,12956,13335,13335
1.1.1.0/24,19338,7004,12956,13335,13335
146.83.203.0/24,19338,7004,11340
146.83.204.0/24,19338,7004,11340
146.83.205.0/24,19338,7004,11340
146.83.206.0/24,19338,7004,11340
146.83.207.0/24,19338,7004,11340
146.83.209.0/24,19338,7004,11340
146.83.210.0/24,19338,7004,11340
146.83.211.0/24,19338,7004,11340
146.83.212.0/24,19338,7004,11340
146.83.213.0/24,19338,7004,11340
146.83.216.0/24,19338,7004,11340
146.83.217.0/24,19338,7004,11340
146.83.218.0/24,19338,7004,11340
146.83.219.0/24,19338,7004,11340
146.83.220.0/24,19338,7004,11340
146.83.221.0/24,19338,7004,11340
146.83.222.0/24,19338,7004,11340
146.83.225.0/24,19338,7004,11340
146.83.234.0/24,19338,7004,11340
146.83.235.0/24,19338,7004,11340
146.83.236.0/24,19338,7004,11340
146.83.237.0/24,19338,7004,11340
146.83.238.0/24,19338,7004,11340
146.83.250.0/24,19338,7004,11340
146.83.251.0/24,19338,7004,11340
146.155.0.0,19338,7004,21838,20191
146.155.1.0/24,19338,7004,21838,20191
146.155.2.0/24,19338,7004,21838,20191
146.155.25.0/24,19338,7004,21838,20191
146.155.39.0/24,19338,7004,21838,20191
146.155.49.0/24,19338,7004,21838,20191
146.155.60.0/24,19338,7004,21838,20191
146.155.73.0/24,19338,7004,21838,20191
146.155.75.0/24,19338,7004,21838,20191
146.155.79.0/24,19338,7004,21838,20191
146.155.87.0/24,19338,7004,21838,20191
146.155.89.0/24,19338,7004,21838,20191
146.155.94.0/24,19338,7004,21838,20191
146.155.97.0/24,19338,7004,21838,20191
146.155.99.0/24,19338,7004,21838,20191
146.155.102.0/23,19338,7004,21838,20191
146.155.117.0/24,19338,7004,21838,20191
146.155.122.0/24,19338,7004,21838,20191
146.155.123.0/24,19338,7004,21838,20191
146.155.126.0/24,19338,7004,21838,20191
146.155.127.0/24,19338,7004,21838,20191
146.155.160.0/24,19338,7004,21838,20191
149.112.112.0/24,19338,7004,61522,42,19281
149.112.149.0/24,19338,7004,61522,42,19281
151.101.0.0/22,19338,19228,61522,54113
151.101.64.0/22,19338,19228,61522,54113
151.101.128.0/22,19338,19228,61522,54113
151.101.192.0/22,19338,19228,61522,54113
151.101.220.0/22,19338,7004,61522,54113
152.74.0.0,19338,7004,11340
152.74.254.0/24,19338,7004,11340
152.172.0.0,19338,7004,7418
152.173.0.0,19338,7004,7418
152.174.0.0,19338,7004,7418
152.175.0.0,19338,7004,7418
152.230.0.0,19338,14259
152.231.64.0/18,19338,19228,6471
152.231.64.0/24,19338,19228,6471
152.231.65.0/24,19338,19228,6471
152.231.66.0/24,19338,19228,6471
152.231.67.0/24,19338,19228,6471
152.231.68.0/24,19338,19228,6471
152.231.69.0/24,19338,19228,6471
152.231.70.0/24,19338,19228,6471
152.231.71.0/24,19338,19228,6471
152.231.72.0/24,19338,19228,6471
152.231.73.0/24,19338,19228,6471
152.231.74.0/24,19338,19228,6471
152.231.75.0/24,19338,19228,6471
152.231.76.0/24,19338,19228,6471
152.231.77.0/24,19338,19228,6471
152.231.78.0/24,19338,19228,6471
152.231.79.0/24,19338,19228,6471
152.231.80.0/24,19338,19228,6471
152.231.81.0/24,19338,19228,6471
152.231.82.0/24,19338,19228,6471
152.231.83.0/24,19338,19228,6471
152.231.84.0/24,19338,19228,6471
152.231.85.0/24,19338,19228,6471
152.231.86.0/24,19338,19228,6471
152.231.87.0/24,19338,19228,6471
152.231.88.0/24,19338,19228,6471
152.231.89.0/24,19338,19228,6471
152.231.90.0/24,19338,19228,6471
152.231.91.0/24,19338,19228,6471
152.231.92.0/24,19338,19228,6471
152.231.93.0/24,19338,19228,6471
152.231.94.0/24,19338,19228,6471
152.231.95.0/24,19338,19228,6471
152.231.104.0/24,19338,19228,6471,27651
152.231.105.0/24,19338,19228,6471,27651
152.231.107.0/24,19338,19228,6471,27651
152.231.108.0/24,19338,19228,6471,27651
152.231.109.0/24,19338,19228,6471,27651
152.231.113.0/24,19338,19228,6471,27651
152.231.114.0/24,19338,19228,6471,27651
152.231.115.0/24,19338,19228,6471,27651
152.231.116.0/24,19338,19228,6471,27651
152.231.117.0/24,19338,19228,6471,27651
152.231.118.0/24,19338,19228,6471,27651
152.231.119.0/24,19338,19228,6471,27651
152.231.120.0/24,19338,19228,6471,27651
152.231.121.0/24,19338,19228,6471,27651
152.231.122.0/24,19338,19228,6471,27651
152.231.123.0/24,19338,19228,6471,27651
152.231.125.0/24,19338,19228,6471,27651
152.231.126.0/24,19338,19228,6471,27651
152.231.127.0/24,19338,19228,6471,27651
152.231.165.0/24,19338,19228,6471,27651
155.133.249.0/24,19338,19411,18747,32590
156.97.32.0/20,19338,14259
156.97.96.0/20,19338,7004,16629
156.97.128.0/20,19338,7004,16629
157.52.89.0/24,19338,7004,61522,54113
157.166.143.0/24,19338,19228,6471,40703
157.208.157.0/24,19338,14259,262155
158.98.53.0/24,19338,7004
158.170.0.0,19338,7004,22661,27897
158.170.0.0/17,19338,7004,22661,27897
158.170.128.0/17,19338,7004,22661,27897
158.251.0.0,19338,7004,16742
158.251.255.0/24,19338,7004,16742
160.20.172.0/24,19338,7004,22661,28098
160.20.173.0/24,19338,7004,22661,28098
160.20.174.0/24,19338,7004,22661,28098
160.20.175.0/24,19338,7004,22661,28098
160.20.188.0/24,19338,7004,61522,265703
160.20.189.0/24,19338,7004,61522,265703
160.20.190.0/24,19338,7004,61522,265703
160.20.191.0/24,19338,7004,61522,265703
160.238.212.0/24,19338,7004,27952
160.238.252.0/24,19338,19228,6471,27651
160.238.253.0/24,19338,19228,6471,27651
160.238.254.0/24,19338,19228,6471,27651
161.0.160.0/24,19338,262237
161.0.161.0/24,19338,262237
161.0.162.0/24,19338,262237
161.0.163.0/24,19338,262237
161.0.164.0/24,19338,262237
161.0.165.0/24,19338,262237
161.0.166.0/24,19338,262237
161.0.167.0/24,19338,262237
161.0.168.0/24,19338,262237
161.0.169.0/24,19338,262237
161.0.170.0/24,19338,262237
161.0.171.0/24,19338,262237
161.0.172.0/24,19338,262237
161.0.173.0/24,19338,262237
161.0.174.0/24,19338,262237
161.0.175.0/24,19338,262237
161.0.184.0/21,19338,7004,22661,61460
161.25.178.0/24,19338,6429
161.25.203.0/24,19338,7004,16629
161.131.0.0,19338,7004,22661,14795
161.131.0.0/24,19338,14795,14795,14795,14795
161.131.69.0/24,19338,14795,14795
161.131.164.0/24,19338,14795,14795
161.131.215.0/24,19338,14795,14795,14795,14795
161.131.243.0/24,19338,14795,14795
161.195.142.0/24,19338,14259,262224
161.238.252.0/22,19338,14259,263758,263758
162.159.0.0/20,19338,7004,12956,13335,13335
162.159.0.0/24,19338,7004,12956,13335,13335
162.159.1.0/24,19338,7004,12956,13335,13335
162.159.2.0/24,19338,7004,12956,13335,13335
162.159.3.0/24,19338,7004,12956,13335,13335
162.159.4.0/24,19338,7004,12956,13335,13335
162.159.5.0/24,19338,7004,12956,13335,13335
162.159.6.0/24,19338,7004,12956,13335,13335
162.159.7.0/24,19338,7004,12956,13335,13335
162.159.8.0/24,19338,7004,12956,13335,13335
162.159.9.0/24,19338,7004,12956,13335,13335
162.159.10.0/24,19338,7004,12956,13335,13335
162.159.11.0/24,19338,7004,12956,13335,13335
162.159.12.0/24,19338,7004,12956,13335,13335
162.159.13.0/24,19338,7004,12956,13335,13335
162.159.14.0/24,19338,7004,12956,13335,13335
162.159.15.0/24,19338,7004,12956,13335,13335
162.159.16.0/20,19338,7004,12956,13335,13335
162.159.16.0/24,19338,7004,12956,13335,13335
162.159.17.0/24,19338,7004,12956,13335,13335
162.159.18.0/24,19338,7004,12956,13335,13335
162.159.19.0/24,19338,7004,12956,13335,13335
162.159.20.0/24,19338,7004,12956,13335,13335
162.159.21.0/24,19338,7004,12956,13335,13335
162.159.22.0/24,19338,7004,12956,13335,13335
162.159.23.0/24,19338,7004,12956,13335,13335
162.159.24.0/24,19338,7004,12956,13335,13335
162.159.25.0/24,19338,7004,12956,13335,13335
162.159.26.0/24,19338,7004,12956,13335,13335
162.159.27.0/24,19338,7004,12956,13335,13335
162.159.28.0/24,19338,7004,12956,13335,13335
162.159.29.0/24,19338,7004,12956,13335,13335
162.159.30.0/24,19338,7004,12956,13335,13335
162.159.31.0/24,19338,7004,12956,13335,13335
162.159.32.0/23,19338,7004,12956,13335,13335
162.159.34.0/23,19338,7004,12956,13335,13335
162.159.40.0/23,19338,7004,12956,13335,13335
162.159.42.0/23,19338,7004,12956,13335,13335
162.159.128.0/17,19338,7004,12956,13335,13335,13335
162.159.132.0/24,19338,7004,12956,13335,13335
162.159.208.0/24,19338,7004,12956,13335,13335
162.159.209.0/24,19338,7004,12956,13335,13335
162.159.210.0/24,19338,7004,12956,13335,13335
162.159.211.0/24,19338,7004,12956,13335,13335
162.159.224.0/20,19338,7004,12956,13335,13335
162.251.82.0/24,19338,7004,12956,13335,13335
163.247.0.0,19338,7004,17147
164.77.0.0,19338,19228,6471
164.77.39.0/24,19338,19228,6471,27651
164.77.40.0/24,19338,19228,6471
164.77.46.0/24,19338,19228,6471
164.77.47.0/24,19338,19228,6471
164.77.48.0/24,19338,19228,6471
164.77.50.0/24,19338,19228,6471
164.77.54.0/24,19338,19228,6471
164.77.55.0/24,19338,19228,6471
164.77.56.0/24,19338,19228,6471
164.77.64.0/19,19338,19228,6471
164.77.76.0/24,19338,19228,6471,27651
164.77.80.0/20,19338,19228,6471
164.77.80.0/24,19338,19228,6471
164.77.81.0/24,19338,19228,6471
164.77.82.0/24,19338,19228,6471
164.77.86.0/24,19338,19228,6471
164.77.88.0/24,19338,19228,6471
164.77.90.0/24,19338,19228,6471
164.77.96.0/19,19338,19228,6471
164.77.96.0/20,19338,19228,6471
164.77.102.0/24,19338,19228,6471
164.77.106.0/24,19338,19228,6471
164.77.114.0/24,19338,19228,6471
164.77.120.0/24,19338,19228,6471
164.77.121.0/24,19338,19228,6471
164.77.123.0/24,19338,19228,6471
164.77.125.0/24,19338,19228,6471
164.77.128.0/17,19338,19228,6471
164.77.132.0/24,19338,19228,6471,27651
164.77.138.0/24,19338,19228,6471
164.77.157.0/24,19338,19228,6471
164.77.158.0/24,19338,19228,6471
164.77.167.0/24,19338,19228,6471
164.77.169.0/24,19338,19228,6471
164.77.179.0/24,19338,19228,6471,27651
164.77.199.0/24,19338,19228,6471
164.77.200.0/24,19338,19228,6471
164.77.201.0/24,19338,19228,6471
164.77.202.0/24,19338,19228,6471
164.77.203.0/24,19338,19228,6471
164.77.204.0/24,19338,19228,6471
164.77.205.0/24,19338,19228,6471
164.77.206.0/24,19338,19228,6471
164.77.207.0/24,19338,19228,6471
164.77.208.0/24,19338,19228,6471
164.77.214.0/24,19338,19228,6471
164.77.219.0/24,19338,19228,6471
164.77.221.0/24,19338,19228,6471
164.77.229.0/24,19338,19228,6471
164.77.239.0/24,19338,19228,6471
164.77.241.0/24,19338,19228,6471
164.77.243.0/24,19338,19228,6471
164.77.244.0/24,19338,19228,6471
164.163.80.0/22,19338,7004,265769
164.163.80.0/24,19338,7004,265769
164.163.81.0/24,19338,7004,265769
164.163.82.0/24,19338,7004,265769
164.163.83.0/24,19338,7004,265769
164.163.88.0/22,19338,19411,52280,61466,61466,61466,61466
164.163.88.0/24,19338,19411,52280,61466
164.163.89.0/24,19338,19411,52280,61466
164.163.90.0/24,19338,19411,52280,61466
164.163.91.0/24,19338,19411,52280,61466
165.182.0.0,19338,52226
165.183.92.0/24,19338,14259,61492
165.183.93.0/24,19338,14259,61492
165.183.96.0/24,19338,7004,61492
165.183.98.0/24,19338,7004,61492
165.183.102.0/24,19338,19228,6471,52497
165.183.103.0/24,19338,19228,6471,52497
165.183.106.0/24,19338,19228,6471,52497
165.183.108.0/24,19338,19228,6471,52497
166.75.0.0,19338,7004,16629
167.250.52.0/22,19338,19411,21838,3549,27901
167.250.52.0/23,19338,19411,21838,3549,27901
167.250.52.0/24,19338,19411,21838,3549,27901
167.250.53.0/24,19338,19411,21838,3549,27901
167.250.54.0/23,19338,19411,21838,3549,27901
167.250.54.0/24,19338,19411,21838,3549,27901
167.250.55.0/24,19338,19411,21838,3549,27901
167.250.132.0/24,19338,6429,264839
167.250.133.0/24,19338,6429,264839
167.250.134.0/24,19338,6429,264839
167.250.135.0/24,19338,6429,264839
168.90.156.0/22,19338,7004,52439,52439
168.90.220.0/24,19338,7004
168.90.221.0/24,19338,7004
168.90.222.0/24,19338,7004
168.90.223.0/24,19338,7004
168.90.232.0/24,19338,6535,263682
168.90.233.0/24,19338,6535,263682
168.90.234.0/24,19338,6535,263682
168.90.235.0/24,19338,6535,263682
168.121.80.0/24,19338,7004,16629,264707
168.121.81.0/24,19338,7004,16629,264707
168.121.82.0/24,19338,14259,264707,264707,264707
168.121.83.0/24,19338,7004,16629,264707
168.121.208.0/22,19338,19228,18747,52251,262196,262196,262196,262196,262196,262196,262196
168.194.196.0/24,19338,14259,28099
168.194.197.0/24,19338,14259,28099
168.195.60.0/22,19338,7004,15311,16629,264777
168.195.128.0/24,19338,14259,263702,263702,263702
168.195.129.0/24,19338,14259,263702,263702,263702
168.195.130.0/24,19338,14259,263702,263702,263702
168.195.131.0/24,19338,14259,263702,263702,263702
168.196.200.0/22,19338,7004,7418,52341,52341,52341,52341,52341
168.197.88.0/22,19338,19228,6471,262213
168.197.88.0/23,19338,7004,61522,262213
168.197.90.0/23,19338,7004,61522,262213
168.197.180.0/24,19338,262237
168.197.181.0/24,19338,262237
168.197.182.0/24,19338,262237
168.205.204.0/22,19338,19411,52280,61466,61466,61466,61466
168.205.204.0/24,19338,19411,52280,61466
168.205.205.0/24,19338,19411,52280,61466
168.205.206.0/24,19338,19411,52280,61466,61466,61466,61466
168.205.207.0/24,19338,19411,52280,61466,61466,61466,61466
168.228.248.0/24,19338,14259,14117,264780
168.228.249.0/24,19338,14259,14117
168.228.250.0/24,19338,7004,16629,264780
168.228.251.0/24,19338,7004,16629,264780
168.231.200.0/24,19338,14259,27918
168.231.201.0/24,19338,14259
168.231.203.0/24,19338,6429,27918
168.231.220.0/24,19338,14259,27918
168.231.242.0/24,19338,14259,27918
168.232.32.0/22,19338,14259,263688,263700
168.232.164.0/22,19338,7004,52280,52368
168.232.164.0/24,19338,7004,52280,52368
168.232.166.0/23,19338,7004,52280,52368
168.232.166.0/24,19338,7004,52280,52368
168.232.167.0/24,19338,7004,52280,52368
170.18.0.0,19338,7004,16780
170.18.1.0/24,19338,7004,16780
170.18.20.0/24,19338,7004,16780
170.18.32.0/24,19338,7004,16780
170.18.191.0/24,19338,7004,16780
170.78.112.0/22,19338,7004,15311,16629,264777
170.78.252.0/24,19338,262237,263249
170.78.253.0/24,19338,262237,263249
170.78.254.0/24,19338,262237,263249
170.78.255.0/24,19338,262237,263249
170.79.40.0/22,19338,19411,52280,61466,61466,61466,61466
170.79.40.0/24,19338,19411,52280,61466,61466,61466,61466
170.79.41.0/24,19338,19411,52280,61466
170.79.42.0/24,19338,19411,52280,61466,61466,61466,61466
170.79.43.0/24,19338,19411,52280,61466
170.79.100.0/22,19338,14259,264681
170.79.100.0/24,19338,14259,264681
170.79.101.0/24,19338,14259,264681
170.79.102.0/24,19338,14259,264681
170.79.103.0/24,19338,14259,264681
170.79.232.0/22,19338,7004,61522,264806
170.79.233.0/24,19338,7004,61522,264806
170.79.235.0/24,19338,7004,61522,61524,264806
170.80.72.0/22,19338,262237,263826
170.80.72.0/24,19338,262237,263826
170.80.73.0/24,19338,262237,263826
170.80.74.0/24,19338,262237,263826
170.80.75.0/24,19338,262237,263826
170.81.28.0/24,19338,7004,61522,265703,264854
170.81.29.0/24,19338,7004,61522,265703,264854
170.81.30.0/24,19338,7004,61522,265703,264854
170.81.31.0/24,19338,7004,61522,265703,264854
170.82.128.0/24,19338,262237
170.82.129.0/24,19338,262237
170.82.188.0/22,19338,7004,27901
170.82.188.0/23,19338,19411,21838,3549,27901
170.82.189.0/24,19338,19411,21838,3549,27901
170.82.190.0/23,19338,19411,21838,3549,27901
170.82.190.0/24,19338,19411,21838,3549,27901
170.82.224.0/22,19338,7004,52439
170.84.208.0/22,19338,7004
170.150.120.0/24,19338,7004,22661,28098
170.150.121.0/24,19338,7004,22661,28098
170.150.122.0/24,19338,7004,22661,28098
170.150.123.0/24,19338,7004,22661,28098
170.150.140.0/22,19338,14259,263688
170.150.156.0/22,19338,19411,21838,3549,27901
170.150.156.0/23,19338,19411,21838,3549,27901
170.150.156.0/24,19338,19411,21838,3549,27901
170.150.157.0/24,19338,19411,21838,3549,27901
170.150.158.0/23,19338,19411,21838,3549,27901
170.150.158.0/24,19338,19411,21838,3549,27901
170.150.159.0/24,19338,19411,21838,3549,27901
170.210.180.0/24,19338,7004,61522,42
170.233.152.0/24,19338,7004,264729
170.233.192.0/22,19338,7004,61522,52510
170.238.24.0/23,19338,19228,6471
170.238.26.0/24,19338,19228,18747,264802
170.238.27.0/24,19338,19228,6471,264802
170.238.32.0/22,19338,19411,52280,61466,61466,61466,61466
170.238.35.0/24,19338,19411,52280,61466
170.238.200.0/24,19338,19411,21838,3549,264814
170.238.201.0/24,19338,19411,21838,3549,264814
170.238.202.0/24,19338,19411,21838,3549,264814
170.238.203.0/24,19338,19411,21838,3549,264814
170.239.84.0/22,19338,7004,52280,52368
170.239.85.0/24,19338,19411,18747,52368
170.239.87.0/24,19338,19411,18747,52368
170.239.152.0/22,19338,14259,263688,263700
170.239.188.0/24,19338,19411,21838,3549,264838
170.239.189.0/24,19338,19411,21838,3549,264838
170.239.190.0/24,19338,19411,21838,3549,264838
170.239.191.0/24,19338,7004,264838
170.245.48.0/22,19338,7004,61522,52510
170.246.172.0/22,19338,7004,61522,265656
170.247.92.0/22,19338,19411,18747,263784
170.247.136.0/24,19338,14259,14117,264780
170.247.137.0/24,19338,14259,14117,264780
170.247.138.0/24,19338,7004,16629,264780
170.247.139.0/24,19338,7004,16629,264780
170.247.204.0/23,19338,19228,6471,264827
170.247.206.0/23,19338,19228,6471,264827
172.64.48.0/20,19338,7004,12956,13335,13335
172.64.64.0/20,19338,7004,12956,13335,13335
172.64.96.0/20,19338,7004,12956,13335,13335,13335
172.64.128.0/20,19338,7004,12956,13335,13335,13335
172.64.160.0/20,19338,7004,12956,13335,13335,13335
172.64.192.0/20,19338,7004,12956,13335,13335,13335
172.65.0.0/20,19338,7004,12956,13335,13335,13335
172.65.16.0/20,19338,7004,12956,13335,13335,13335
172.65.32.0/20,19338,7004,12956,13335,13335,13335
172.65.48.0/20,19338,7004,12956,13335,13335,13335
172.65.64.0/20,19338,7004,12956,13335,13335
172.65.80.0/20,19338,7004,12956,13335,13335
172.65.96.0/20,19338,7004,12956,13335,13335
172.65.112.0/20,19338,7004,12956,13335,13335
172.65.128.0/20,19338,7004,12956,13335,13335
172.65.144.0/20,19338,7004,12956,13335,13335
172.65.160.0/20,19338,7004,12956,13335,13335
172.65.176.0/20,19338,7004,12956,13335,13335
172.65.192.0/20,19338,7004,12956,13335,13335
172.65.208.0/20,19338,7004,12956,13335,13335
172.65.224.0/20,19338,7004,12956,13335,13335
172.65.240.0/20,19338,7004,12956,13335,13335
172.68.112.0/22,19338,14259,13335
172.69.240.0/22,19338,7004,12956,13335
173.223.36.0/22,19338,19411,13424,20940,20940,16625
173.245.58.0/24,19338,7004,12956,13335,13335
173.245.59.0/24,19338,7004,12956,13335,13335
179.0.2.0/24,19338,14259,52460
179.0.8.0/24,19338,14259,52460
179.0.152.0/24,19338,19228,18747,52494
179.3.128.0/23,19338,27995,27995,27995,27995
179.3.130.0/23,19338,27995,27995,27995,27995
179.3.132.0/23,19338,27995,27995,27995,27995
179.3.134.0/23,19338,27995,27995,27995,27995
179.3.136.0/23,19338,27995,27995,27995,27995
179.3.138.0/23,19338,27995,27995,27995,27995
179.3.140.0/24,19338,27995
179.3.143.0/24,19338,27995
179.3.144.0/23,19338,27995
179.3.146.0/23,19338,27995
179.3.148.0/23,19338,27995
179.3.150.0/23,19338,27995
179.3.152.0/23,19338,27995
179.3.154.0/23,19338,27995
179.4.0.0,19338,27995,27995,27995,27995,22661,6535
179.4.0.0/18,19338,27995,27995,27995,27995,22661,6535
179.4.64.0/18,19338,27995,27995,27995,27995,22661,6535
179.4.128.0/18,19338,27995,27995,27995,27995,22661,6535
179.4.192.0/18,19338,27995,27995,27995,27995,22661,6535
179.8.0.0/15,19338,7004,7418
179.56.0.0/15,19338,14259,14117
179.56.4.0/24,19338,14259,14117
179.56.5.0/24,19338,14259,14117
179.56.6.0/24,19338,14259,14117
179.56.7.0/24,19338,14259,14117
179.56.16.0/21,19338,14259,14117
179.56.24.0/23,19338,14259,14117
179.56.26.0/23,19338,14259,14117
179.56.28.0/22,19338,14259,14117
179.56.32.0/21,19338,14259,14117
179.56.40.0/21,19338,14259,14117
179.56.48.0/21,19338,14259,14117
179.56.56.0/21,19338,14259,14117
179.56.64.0/22,19338,14259,14117
179.56.72.0/21,19338,14259,14117
179.56.80.0/22,19338,14259,14117
179.56.84.0/22,19338,14259,14117
179.56.88.0/21,19338,14259,14117
179.56.96.0/22,19338,14259,14117
179.56.100.0/22,19338,14259,14117
179.56.104.0/21,19338,14259,14117
179.56.112.0/21,19338,14259,14117
179.56.120.0/23,19338,14259,14117
179.56.122.0/23,19338,14259,14117
179.56.124.0/22,19338,14259,14117
179.56.128.0/21,19338,14259,14117
179.56.136.0/24,19338,14259,14117
179.56.137.0/24,19338,14259,14117
179.56.138.0/23,19338,14259,14117
179.56.140.0/22,19338,14259,14117
179.56.144.0/22,19338,14259,14117
179.56.152.0/21,19338,14259,14117
179.56.160.0/22,19338,14259,14117
179.56.164.0/22,19338,14259,14117
179.56.172.0/24,19338,14259,14117
179.56.173.0/24,19338,14259,14117
179.56.174.0/24,19338,14259,14117
179.56.175.0/24,19338,14259,14117
179.56.176.0/24,19338,14259,14117
179.56.177.0/24,19338,14259,14117
179.56.178.0/24,19338,14259,14117
179.56.179.0/24,19338,14259,14117
179.56.180.0/22,19338,14259,14117
179.56.184.0/22,19338,14259,14117
179.56.190.0/23,19338,14259,14117
179.56.192.0/22,19338,14259,14117
179.56.196.0/22,19338,14259,14117
179.56.200.0/21,19338,14259,14117
179.56.208.0/22,19338,14259,14117
179.56.212.0/22,19338,14259,14117
179.56.218.0/23,19338,14259,14117
179.56.220.0/24,19338,7004,52435,52435,52435,52435,52435
179.56.221.0/24,19338,7004,52435,52435,52435,52435,52435
179.56.222.0/24,19338,7004,52435,52435,52435,52435,52435
179.56.223.0/24,19338,7004,52435,52435,52435,52435,52435
179.56.236.0/22,19338,14259,14117
179.56.240.0/22,19338,14259,14117
179.56.244.0/22,19338,14259,14117
179.56.252.0/22,19338,14259,14117
179.57.0.0/20,19338,14259,14117
179.57.16.0/21,19338,14259,14117
179.57.24.0/21,19338,14259,14117
179.57.32.0/21,19338,14259,14117
179.57.48.0/21,19338,14259,14117
179.57.56.0/21,19338,14259,14117
179.57.64.0/22,19338,14259,14117
179.57.68.0/22,19338,14259,14117
179.57.72.0/22,19338,14259,14117
179.57.76.0/22,19338,14259,14117
179.57.82.0/23,19338,14259,14117
179.57.84.0/23,19338,14259,14117
179.57.86.0/23,19338,14259,14117
179.57.88.0/22,19338,14259,14117
179.57.92.0/22,19338,14259,14117
179.57.96.0/20,19338,14259,14117
179.57.112.0/22,19338,14259,14117
179.57.116.0/22,19338,14259,14117
179.57.120.0/21,19338,14259,14117
179.57.128.0/20,19338,14259,14117
179.57.144.0/21,19338,14259,14117
179.57.152.0/21,19338,14259,14117
179.57.160.0/21,19338,14259,14117
179.57.168.0/22,19338,14259,14117
179.57.172.0/22,19338,14259,14117
179.57.176.0/22,19338,14259,14117
179.57.180.0/24,19338,14259,14117
179.57.181.0/24,19338,14259,14117
179.57.184.0/21,19338,14259,14117
179.57.184.0/22,19338,14259,14117
179.57.188.0/24,19338,14259,14117
179.57.189.0/24,19338,14259,14117
179.57.190.0/24,19338,14259,14117
179.57.191.0/24,19338,14259,14117
179.57.193.0/24,19338,14259,14117
179.57.195.0/24,19338,14259,14117
179.57.196.0/22,19338,14259,14117
179.57.200.0/22,19338,14259,14117
179.57.204.0/23,19338,14259,14117
179.57.208.0/22,19338,14259,14117
179.57.212.0/22,19338,14259,14117
179.57.216.0/22,19338,14259,14117
179.57.220.0/22,19338,14259,14117
179.57.228.0/22,19338,14259,14117
179.57.232.0/22,19338,14259,14117
179.57.236.0/22,19338,14259,14117
179.57.240.0/22,19338,14259,14117
179.57.244.0/22,19338,14259,14117
179.57.254.0/24,19338,14259,14117
179.60.64.0/19,19338,7004,27901
179.60.64.0/21,19338,7004,27901
179.60.64.0/24,19338,7004,27901
179.60.65.0/24,19338,7004,27901
179.60.66.0/24,19338,7004,27901
179.60.67.0/24,19338,7004,27901
179.60.68.0/24,19338,7004,27901
179.60.69.0/24,19338,7004,27901
179.60.70.0/23,19338,7004,27901
179.60.72.0/21,19338,7004,27901
179.60.72.0/24,19338,7004,27901
179.60.74.0/24,19338,7004,27901
179.60.75.0/24,19338,7004,27901
179.60.77.0/24,19338,7004,27901
179.60.78.0/24,19338,7004,27901
179.60.79.0/24,19338,7004,27901
179.60.80.0/21,19338,7004,27901
179.60.80.0/24,19338,7004,27901
179.60.81.0/24,19338,7004,27901
179.60.82.0/24,19338,7004,27901
179.60.83.0/24,19338,7004,27901
179.60.84.0/23,19338,7004,27901
179.60.86.0/24,19338,7004,27901
179.60.87.0/24,19338,7004,27901
179.60.88.0/21,19338,7004,27901
179.60.88.0/24,19338,7004,27901
179.60.89.0/24,19338,7004,27901
179.60.90.0/24,19338,7004,27901
179.60.92.0/24,19338,7004,27901
179.60.93.0/24,19338,7004,27901
179.60.94.0/24,19338,7004,27901
179.60.95.0/24,19338,7004,27901
179.60.193.0/24,19338,19411,21838,3549,32934
179.61.96.0/24,19338,19228,6471
179.61.97.0/24,19338,19228,6471
179.61.100.0/24,19338,19228,6471
179.61.101.0/24,19338,19228,6471
179.61.103.0/24,19338,19228,6471,27651
179.61.104.0/24,19338,19228,6471,27651
179.61.105.0/24,19338,19228,6471,27651
179.61.106.0/24,19338,19228,6471,27651
179.63.232.0/22,19338,19411,21838,3549
179.63.244.0/24,19338,7004,52439
179.63.245.0/24,19338,7004,52439
179.63.246.0/24,19338,7004,52439
179.63.247.0/24,19338,7004,52439
179.191.190.0/24,19338,19411,18747
181.42.0.0/17,19338,19228,27925
181.42.128.0/17,19338,19228,27925
181.72.0.0/14,19338,6535
181.72.0.0,19338,6535
181.72.0.0/17,19338,6535
181.72.232.0/22,19338,6535
181.72.240.0/22,19338,6535
181.73.0.0,19338,6535
181.73.36.0/22,19338,6535
181.73.64.0/22,19338,6535
181.73.84.0/22,19338,6535
181.73.88.0/22,19338,6535
181.73.200.0/22,19338,6535
181.74.0.0,19338,6535
181.74.0.0/18,19338,6535
181.74.64.0/18,19338,6535
181.74.128.0/18,19338,6535
181.74.148.0/22,19338,6535
181.74.192.0/18,19338,6535
181.75.0.0,19338,6535
181.75.255.0/24,19338,6535
181.114.232.0/21,19338,19411,52280
181.114.236.0/24,19338,19228,6471
181.114.237.0/24,19338,19228,6471
181.114.238.0/24,19338,19228,6471
181.118.160.0/20,19338,7004,16629,23416
181.118.208.0/20,19338,19228,18747,52251,262196,262196,262196,262196,262196,262196,262196
181.118.208.0/21,19338,19228,18747,52251,262196,262196,262196,262196,262196,262196,262196
181.118.216.0/22,19338,19228,18747,52251,262196,262196,262196,262196,262196,262196,262196
181.118.220.0/22,19338,19228,18747,52251,262196,262196,262196,262196,262196,262196,262196
181.119.112.0/24,19338,19411,18747
181.119.121.0/24,19338,19411,18747
181.119.124.0/24,19338,19411,18747
181.160.0.0/15,19338,7004,7418
181.162.0.0/15,19338,7004,7418
